hnr,jitter,h1h2,shimmer,f0mean,class
-0.2472124626048422,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,c
10.625093734180666,0.037155407790777986,-0.00017956525741832436,0.12464722321393631,97.38670692765126,c
16.250702496607182,0.027144237868855524,-9.619753797165866e-05,0.07490979439131534,131.1679088445595,no-c
0.3907767238935887,0.015506483315760964,0.0,0.06409098915093825,0.0,c
27.884432028008614,0.00534332315782329,-0.0002194387216914635,0.022093209955448643,172.8862156389541,no-c
8.996716749522038,0.015506483315760964,-4.094754577332668e-05,0.06409098915093825,122.03868598083534,no-c
19.319905563974736,0.01588759553706492,0.00042101596955617347,0.06565001549416553,180.10152942678909,no-c
11.291041740500198,0.011757716229508735,-6.807359026978575e-05,0.06045500352201089,156.12967775361247,no-c
22.669867517312902,0.010973271363215333,0.0007927674304450937,0.04017726749392483,154.87260426374834,no-c
0.9656209932621858,0.05307322060088019,0.0,0.06409098915093825,0.0,c
9.579882129813736,0.030423323039393206,-0.00011786007882775498,0.16886072073375527,115.5151778870097,c
10.015948953698105,0.14060220090477937,-2.2550806560601825e-05,0.25963190941693925,112.59832982179145,c
12.390670970607683,0.03721732524694417,2.607561871089729e-05,0.0734016226716725,138.15127384405488,no-c
0.890424557850158,0.08385654851432837,0.00011769552334371236,0.11343299634894156,275.89881261385153,c
1.750371776494243,0.015506483315760964,0.0,0.06409098915093825,0.0,c
17.019072688538756,0.0193118374574114,0.0002470679915337518,0.04510556664791177,293.57346913577516,no-c
2.8247533781765735,0.032133080268095665,0.0,0.06409098915093825,0.0,c?
10.694169429248678,0.019112826478057877,-2.1370672674525626e-05,0.009172955370471698,154.13686192446966,no-c
3.747973041487366,0.0526141918917563,-9.432030308019265e-06,0.06829254993163646,99.51915302842298,c
10.527857867943,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,no-c
12.14345300672581,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,no-c
-0.02958228417852688,0.05813572047026967,0.0,0.11611519877213157,0.0,c?
6.6837011503318635,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,c
16.54656114051516,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,no-c
7.334405153937796,0.06253123540352576,9.32201279929676e-05,0.14019857479002265,108.1979087930828,no-c
-1.3252566266259493,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,c
24.063850620569383,0.012064761527891365,-3.1715677481290554e-05,0.08726202719572014,107.45106874846428,no-c
1.417615471234961,0.17000948135723987,1.912864276119509e-05,0.4094189429728722,111.94614218529107,c
0.21042355065416052,0.015506483315760964,0.0,0.06409098915093825,0.0,c
10.459466247617346,0.016266600580259662,2.0353779488496183e-05,0.06253333794082347,113.06995267054357,no-c
21.82042513752326,0.004101897398911211,-0.00039576367460397526,0.024844343965692576,117.16675869217325,no-c
19.397549248853913,0.007897628650962846,-4.961173249930459e-05,0.16165156696360053,95.98510101560754,no-c
3.8256876950822494,0.03857175912132995,0.0,0.23738269983857843,0.0,c?
-1.2549003656286153,0.015506483315760964,0.0,0.06409098915093825,0.0,c
0.7387810221796394,0.015506483315760964,0.0,0.06409098915093825,0.0,c
12.513739887570628,0.00958951047910481,-5.03813831852712e-05,0.08667765725119823,114.30164607011002,no-c
0.2964405722331754,0.015506483315760964,0.0,0.06409098915093825,0.0,c
3.7330742022449668,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,c
0.7261670694203636,0.015506483315760964,0.0,0.06409098915093825,0.0,c
15.560207101398005,0.011232483119898884,-4.3339237449700134e-05,0.11719753635222122,97.22933389360132,no-c
0.27502361973776196,0.05602834934032988,0.0,0.12964619661567064,0.0,c
22.888293733548878,0.005330047731091434,-0.00014739145981719254,0.03719102811369681,162.85105851328078,no-c
1.9258310060332853,0.015506483315760964,0.0,0.06409098915093825,0.0,c
3.3744864694721186,0.015506483315760964,0.0,0.06409098915093825,0.0,c
9.120647549384191,0.016373466233808854,-0.00018358145034681094,0.06526757238660709,86.44756183789619,c
-1.333945620420769,0.015506483315760964,0.0,0.06409098915093825,0.0,c
9.790563265418614,0.01754725305591231,-0.00016595440693419346,0.06409098915093825,91.95215949082063,c
13.408992455433923,0.016999360278135336,-0.00015501992111402186,0.026037648846592,106.71200333337083,no-c
9.457673155840748,0.021567033814535473,0.00013388554481421708,0.1302252292960061,168.00399809760506,no-c
19.40872506680448,0.0094508748549515,-7.326482891478124e-05,0.005581578952425234,196.8449626493547,no-c
24.481792588262664,0.005131430518873819,0.00020952055628310258,0.013195406099132086,244.50147557424023,no-c
1.778907990074223,0.015506483315760964,0.0,0.06409098915093825,0.0,c
-0.08519169612643424,0.015506483315760964,0.0,0.06409098915093825,0.0,c?
7.763730782050021,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,c
10.790645872301582,0.025838043591091306,-5.773031177693443e-06,0.06637138062641768,103.7672715895575,no-c
11.251832873930907,0.015506483315760964,0.0,0.06409098915093825,111.10863752437714,no-c
27.369644923761452,0.006707250660550828,-0.000425801913571749,0.03569599206062607,124.27046113350991,no-c
7.701990047832564,0.0521972696802724,6.528192063744284e-05,0.06409098915093825,121.71945403870377,no-c
3.740494184000557,0.015506483315760964,0.0,0.06409098915093825,0.0,c
-0.3213653668594961,0.015506483315760964,0.0,0.06409098915093825,0.0,c
